customer_id,total_transactions,total_volume,avg_amount,max_amount,flagged_transactions,avg_fraud_risk,cross_border_ratio,unique_devices,unique_counterparties,flag_rate,customer_fraud_score,customer_risk_level,customer_type,home_country,account_tenure_months,expected_monthly_volume,baseline_risk
CUST20345,42,155800.97,3709.546904761905,44672.52,2,29.19047619047619,0.9047619047619048,42,42,0.047619047619047616,33,Moderate,Individual,Mexico,53,21069.16,Low
CUST20346,35,110819.31,3166.266,18770.01,3,31.771428571428572,0.5714285714285714,35,35,0.08571428571428572,29,Low,Individual,United States,3,7473.28,Moderate
CUST20347,22,64254.2,2920.6454545454544,21323.42,0,21.0,0.5454545454545454,22,22,0.0,20,Low,Business,United States,69,14691.4,Moderate
CUST20348,43,145242.08000000002,3377.722790697675,33565.25,4,31.511627906976745,0.46511627906976744,43,43,0.09302325581395349,27,Low,Individual,United States,69,6710.12,Low
CUST20349,30,94847.04,3161.5679999999998,10288.51,6,40.53333333333333,0.8666666666666667,30,30,0.2,43,Moderate,Business,Canada,17,5874.62,Moderate
CUST20350,45,128017.73,2844.8384444444446,19199.52,1,23.333333333333332,0.4888888888888889,45,45,0.022222222222222223,21,Low,Individual,United States,86,20878.34,Low
CUST20351,45,177541.45,3945.3655555555556,37718.62,1,22.31111111111111,0.4888888888888889,45,45,0.022222222222222223,21,Low,Individual,United States,27,50426.91,Moderate
CUST20352,35,141575.17,4045.0048571428574,56733.08,3,27.4,0.45714285714285713,35,35,0.08571428571428572,24,Low,Business,United States,51,7238.91,Moderate
CUST20353,40,122946.74,3073.6685,21154.46,4,31.925,0.575,40,40,0.1,29,Low,Individual,United States,100,7333.92,Moderate
CUST20354,32,106302.45,3321.9515625,33084.5,0,21.375,0.5,32,32,0.0,20,Low,Individual,United States,7,28434.92,Low
CUST20355,38,135544.43,3566.958684210526,25664.37,9,45.55263157894737,0.9210526315789473,38,38,0.23684210526315788,47,Moderate,Individual,United Kingdom,32,3402.23,Low
CUST20356,58,164693.23,2839.5384482758623,17286.45,2,21.67241379310345,0.3448275862068966,58,58,0.034482758620689655,18,Low,Individual,United States,8,52165.25,Low
CUST20357,38,72663.59999999999,1912.1999999999998,7652.34,2,23.07894736842105,0.42105263157894735,37,38,0.05263157894736842,21,Low,Individual,United States,26,15027.1,Low
CUST20358,38,116224.25,3058.532894736842,38133.63,1,21.94736842105263,0.42105263157894735,38,38,0.02631578947368421,19,Low,Individual,United States,49,25381.94,Low
CUST20359,45,133506.48,2966.8106666666667,27076.65,1,27.42222222222222,1.0,45,45,0.022222222222222223,33,Moderate,Individual,Nigeria,20,35860.97,Moderate
CUST20360,46,152865.04,3323.153043478261,54299.41,3,31.52173913043478,0.9565217391304348,46,46,0.06521739130434782,36,Moderate,Individual,United Arab Emirates,6,7966.93,High
CUST20361,38,93579.84999999999,2462.6276315789473,28242.96,2,29.973684210526315,0.9473684210526315,38,38,0.05263157894736842,34,Moderate,Business,Brazil,102,10368.36,Low
CUST20362,38,124643.29,3280.0865789473683,22652.36,2,29.0,0.9210526315789473,38,38,0.05263157894736842,33,Moderate,Individual,Mexico,41,10407.0,Low
CUST20363,30,82449.35,2748.311666666667,31263.25,2,26.133333333333333,0.4666666666666667,30,30,0.06666666666666667,23,Low,Business,United States,101,10308.49,Moderate
CUST20364,49,94103.36,1920.4767346938775,6521.89,0,22.224489795918366,0.4489795918367347,49,48,0.0,19,Low,Individual,United States,93,14695.62,Moderate
CUST20365,32,75518.85,2359.9640625,14028.87,0,24.46875,0.5625,32,30,0.0,22,Low,Individual,United States,80,14192.15,Low
CUST20366,43,102243.45,2377.7546511627907,9617.13,1,21.58139534883721,0.4186046511627907,42,43,0.023255813953488372,19,Low,Business,United States,57,48653.48,Low
CUST20367,48,134928.71,2811.0147916666665,18449.81,3,27.041666666666668,0.4375,48,48,0.0625,23,Low,Individual,United States,70,10379.68,Low
CUST20368,42,105563.6,2513.419047619048,16051.73,0,22.69047619047619,0.47619047619047616,42,42,0.0,20,Low,Business,United States,9,49498.36,Low
CUST20369,40,85400.87,2135.02175,9522.65,0,31.0,0.975,40,40,0.0,33,Moderate,Individual,Turkey,90,6578.8,Low
CUST20370,42,121383.39,2890.0807142857143,12938.84,1,35.023809523809526,1.0,42,42,0.023809523809523808,37,Moderate,Individual,Nigeria,118,7216.8,Moderate
CUST20371,31,73592.03,2373.936451612903,13164.65,6,37.645161290322584,0.45161290322580644,31,31,0.1935483870967742,33,Moderate,Individual,United States,118,2829.93,Moderate
CUST20372,29,82197.27,2834.3886206896555,22945.59,3,33.48275862068966,0.9655172413793104,29,29,0.10344827586206896,38,Moderate,Individual,Brazil,84,11816.02,Moderate
CUST20373,33,73002.77,2212.2051515151516,11210.21,1,22.636363636363637,0.5151515151515151,33,33,0.030303030303030304,22,Low,Individual,United States,12,35240.8,High
CUST20374,44,102616.95,2332.203409090909,12172.38,2,29.34090909090909,0.9545454545454546,44,44,0.045454545454545456,34,Moderate,Individual,India,29,19328.75,High
CUST20375,43,153884.33000000002,3578.70534883721,39068.65,2,28.58139534883721,0.5116279069767442,43,43,0.046511627906976744,25,Low,Individual,United States,24,7385.6,Moderate
CUST20376,38,272379.5,7167.881578947368,127414.91,2,26.13157894736842,0.34210526315789475,38,38,0.05263157894736842,20,Low,Business,United States,25,23078.85,Low
CUST20377,32,132228.1,4132.128125,47503.65,2,31.59375,0.9375,32,32,0.0625,35,Moderate,Individual,United Kingdom,9,24228.97,Low
CUST20378,37,92727.95,2506.1608108108107,14924.81,2,30.18918918918919,1.0,37,37,0.05405405405405406,35,Moderate,Individual,Canada,12,12615.34,Low
CUST20379,43,181769.54,4227.198604651163,66345.52,2,32.04651162790697,0.9302325581395349,42,43,0.046511627906976744,35,Moderate,Individual,Brazil,66,11206.09,Low
CUST20380,37,107213.09,2897.651081081081,12613.84,1,24.16216216216216,0.3783783783783784,37,37,0.02702702702702703,19,Low,Individual,United States,2,21758.67,Low
CUST20381,39,94243.35,2416.496153846154,16124.59,2,26.358974358974358,0.6410256410256411,39,39,0.05128205128205128,26,Low,Individual,United States,95,27334.59,Moderate
CUST20382,29,85578.64,2950.9875862068966,20883.78,2,30.482758620689655,0.41379310344827586,29,29,0.06896551724137931,24,Low,Individual,United States,105,7799.49,Low
CUST20383,28,94994.33,3392.654642857143,14204.05,5,40.892857142857146,0.9642857142857143,28,28,0.17857142857142858,44,Moderate,Business,India,54,4820.53,Low
CUST20384,44,100068.56,2274.2854545454543,9641.07,3,31.318181818181817,0.38636363636363635,44,44,0.06818181818181818,24,Low,Individual,United States,19,5505.78,Low
CUST20385,37,103813.72,2805.776216216216,19655.19,17,55.270270270270274,0.918918918918919,36,37,0.4594594594594595,59,High,Individual,Mexico,50,1411.81,Moderate
CUST20386,33,86044.81,2607.4184848484847,7457.56,2,24.848484848484848,0.3333333333333333,33,33,0.06060606060606061,20,Low,Individual,United States,68,24082.24,Moderate
CUST20387,31,92782.02,2992.968387096774,12527.44,0,20.774193548387096,0.3225806451612903,31,31,0.0,16,Low,Individual,United States,26,35398.04,High
CUST20388,29,46404.12,1600.1420689655174,6045.6,0,20.310344827586206,0.3793103448275862,29,29,0.0,17,Low,Business,United States,25,16115.94,High
CUST20389,40,72836.86,1820.9215,7349.91,1,24.25,0.5,40,40,0.025,22,Low,Business,United States,99,25961.01,Moderate
CUST20390,40,117599.25,2939.98125,10898.04,4,35.475,0.525,40,40,0.1,30,Moderate,Business,United States,48,4384.15,Low
CUST20391,37,134851.78,3644.6427027027025,17024.59,0,23.35135135135135,0.43243243243243246,37,37,0.0,19,Low,Individual,United States,47,36409.3,Low
CUST20392,39,196512.03,5038.7699999999995,91718.74,3,31.71794871794872,0.8717948717948718,39,39,0.07692307692307693,34,Moderate,Individual,United Kingdom,51,13941.07,Low
CUST20393,35,153183.09,4376.6597142857145,63389.49,4,37.02857142857143,0.5428571428571428,34,35,0.11428571428571428,32,Moderate,Individual,United States,97,3764.97,Low
CUST20394,40,92311.69,2307.79225,12702.28,2,25.075,0.275,40,40,0.05,19,Low,Individual,United States,49,10210.08,Low
CUST20395,40,112986.7,2824.6675,21130.03,0,22.05,0.35,40,39,0.0,17,Low,Individual,United States,105,23790.07,High
CUST20396,35,122215.16,3491.8617142857142,19466.54,4,30.942857142857143,0.9714285714285714,35,35,0.11428571428571428,37,Moderate,Individual,Canada,99,11681.9,High
CUST20397,33,293085.37,8881.374848484847,169576.07,9,41.72727272727273,0.5151515151515151,33,33,0.2727272727272727,39,Moderate,Individual,United States,81,4469.86,Low
CUST20398,39,114128.75,2926.378205128205,26452.6,2,29.71794871794872,0.48717948717948717,39,39,0.05128205128205128,25,Low,Individual,United States,24,9207.3,Low
CUST20399,53,185041.5,3491.3490566037735,42841.1,6,37.20754716981132,0.4716981132075472,53,53,0.11320754716981132,30,Moderate,Individual,United States,66,5484.3,Low
CUST20400,34,105314.39,3097.4820588235293,13419.72,2,28.823529411764707,0.38235294117647056,34,34,0.058823529411764705,23,Low,Individual,United States,4,8198.8,Low
CUST20401,37,107110.2,2894.8702702702703,15863.68,3,29.675675675675677,0.918918918918919,37,37,0.08108108108108109,35,Moderate,Individual,United Kingdom,79,10361.56,Moderate
CUST20402,45,143378.22,3186.1826666666666,13866.2,4,35.24444444444445,0.8888888888888888,45,45,0.08888888888888889,37,Moderate,Individual,Canada,31,6065.78,Low
CUST20403,42,155002.41,3690.5335714285716,21903.94,1,29.904761904761905,0.8809523809523809,42,42,0.023809523809523808,32,Moderate,Business,Nigeria,74,18094.0,High
CUST20404,30,78045.41,2601.5136666666667,8258.29,0,23.666666666666668,0.6666666666666666,30,30,0.0,24,Low,Individual,United States,17,83404.73,Low
CUST20405,41,144062.62,3513.72243902439,27284.15,4,35.02439024390244,0.4634146341463415,41,41,0.0975609756097561,28,Low,Individual,United States,5,7903.07,Moderate
CUST20406,39,127333.92,3264.972307692308,27108.39,5,33.46153846153846,0.5897435897435898,38,39,0.1282051282051282,31,Moderate,Business,United States,28,6695.75,Moderate
CUST20407,46,110845.22,2409.678695652174,11091.04,0,26.304347826086957,0.9130434782608695,45,46,0.0,30,Moderate,Individual,United Kingdom,80,22908.08,Moderate
CUST20408,44,243667.86,5537.905909090909,139148.58,2,26.40909090909091,0.5,44,44,0.045454545454545456,23,Low,Individual,United States,86,11255.49,Low
CUST20409,37,115139.62,3111.8816216216214,9456.19,2,29.08108108108108,0.43243243243243246,36,37,0.05405405405405406,24,Low,Individual,United States,17,8658.96,Moderate
CUST20410,43,103818.2,2414.3767441860464,11739.83,1,28.13953488372093,0.5116279069767442,43,43,0.023255813953488372,24,Low,Individual,United States,44,6693.62,Low
CUST20411,32,77429.28,2419.665,6984.39,0,29.34375,0.9375,32,32,0.0,32,Moderate,Individual,Nigeria,79,7919.32,Moderate
CUST20412,43,121701.37,2830.264418604651,15662.0,3,34.18604651162791,0.9069767441860465,43,43,0.06976744186046512,36,Moderate,Individual,United Arab Emirates,62,9746.84,Low
CUST20413,40,168139.5,4203.4875,44392.59,2,31.7,0.925,39,40,0.05,35,Moderate,Individual,Mexico,35,15290.67,Low
CUST20414,38,112680.64,2965.28,16328.73,0,24.05263157894737,0.5,37,38,0.0,21,Low,Individual,United States,48,17213.2,Moderate
CUST20415,33,142051.62,4304.594545454545,81494.43,0,28.606060606060606,1.0,33,33,0.0,33,Moderate,Individual,Turkey,101,40583.95,Moderate
CUST20416,41,122290.26000000001,2982.689268292683,36009.03,2,32.75609756097561,0.926829268292683,41,41,0.04878048780487805,35,Moderate,Individual,Mexico,105,5637.47,Moderate
CUST20417,31,80178.72,2586.4103225806452,19958.45,3,32.903225806451616,1.0,31,31,0.0967741935483871,38,Moderate,Individual,United Arab Emirates,9,9698.3,Moderate
CUST20418,39,123276.84,3160.944615384615,18071.0,5,35.17948717948718,0.9230769230769231,39,39,0.1282051282051282,39,Moderate,Individual,United Arab Emirates,36,14362.66,Low
CUST20419,27,56232.67,2082.6914814814813,6449.58,0,23.74074074074074,0.37037037037037035,27,27,0.0,18,Low,Individual,United States,117,8089.82,Moderate
CUST20420,35,68765.53,1964.7294285714286,7523.86,1,25.8,0.9428571428571428,35,35,0.02857142857142857,31,Moderate,Individual,United Arab Emirates,110,21980.53,Low
CUST20421,36,122352.06,3398.668333333333,20828.43,1,29.27777777777778,0.9444444444444444,36,36,0.027777777777777776,33,Moderate,Individual,Nigeria,57,19634.57,Low
CUST20422,34,144979.81,4264.112058823529,41332.21,2,25.029411764705884,0.5,34,34,0.058823529411764705,23,Low,Individual,United States,25,12982.43,Moderate
CUST20423,30,96334.77,3211.159,48421.36,2,25.466666666666665,0.4666666666666667,30,30,0.06666666666666667,23,Low,Individual,United States,37,10120.83,Low
CUST20424,34,95001.53,2794.1626470588235,13821.82,0,25.41176470588235,1.0,34,34,0.0,31,Moderate,Individual,United Arab Emirates,115,36075.61,Moderate
CUST20425,35,92758.08,2650.230857142857,8098.06,0,25.485714285714284,1.0,35,35,0.0,31,Moderate,Individual,Turkey,98,18583.53,Moderate
CUST20426,29,59512.79,2052.1651724137932,12034.94,1,26.862068965517242,0.9655172413793104,29,29,0.034482758620689655,33,Moderate,Individual,United Arab Emirates,27,17320.03,High
CUST20427,39,101197.58,2594.8097435897434,15283.68,5,35.56410256410256,0.358974358974359,39,39,0.1282051282051282,28,Low,Individual,United States,59,5438.18,Low
CUST20428,45,75098.7,1668.86,6515.32,0,20.533333333333335,0.4222222222222222,45,45,0.0,18,Low,Individual,United States,10,13749.2,Low
CUST20429,34,63085.11,1855.4444117647058,9609.55,0,23.0,0.5294117647058824,34,34,0.0,21,Low,Business,United States,33,14482.39,Low
CUST20430,37,102463.87000000001,2769.293783783784,17659.74,6,34.2972972972973,0.4864864864864865,37,37,0.16216216216216217,31,Moderate,Individual,United States,57,7160.51,High
CUST20431,37,86967.18000000001,2350.4643243243245,10825.79,4,37.4054054054054,0.4594594594594595,37,37,0.10810810810810811,30,Moderate,Business,United States,105,3150.11,Low
CUST20432,25,74667.84,2986.7136,12530.0,0,22.44,0.44,25,25,0.0,19,Low,Individual,United States,115,22515.61,High
CUST20433,44,342690.91000000003,7788.429772727273,219649.26,2,23.90909090909091,0.4090909090909091,44,44,0.045454545454545456,21,Low,Individual,United States,71,41716.47,Low
CUST20434,30,119125.6,3970.8533333333335,70073.52,1,24.166666666666668,0.43333333333333335,30,30,0.03333333333333333,21,Low,Business,United States,97,10173.75,Moderate
CUST20435,34,125615.44,3694.5717647058823,22396.32,1,29.823529411764707,0.4117647058823529,34,34,0.029411764705882353,23,Low,Business,United States,2,9656.07,Low
CUST20436,34,93823.75,2759.5220588235293,12215.88,3,31.88235294117647,0.4117647058823529,34,34,0.08823529411764706,26,Low,Individual,United States,100,6349.16,Low
CUST20437,40,123769.56,3094.239,27336.3,1,25.175,0.35,40,40,0.025,19,Low,Individual,United States,119,10828.07,Low
CUST20438,38,97878.95999999999,2575.7621052631575,13510.89,0,25.86842105263158,0.9473684210526315,38,38,0.0,31,Moderate,Individual,United Kingdom,29,46511.54,Moderate
CUST20439,39,90781.84,2327.7394871794872,17286.12,1,26.05128205128205,0.3333333333333333,39,39,0.02564102564102564,19,Low,Individual,United States,4,8380.19,High
CUST20440,32,77195.72,2412.36625,9165.32,5,43.375,1.0,32,32,0.15625,45,Moderate,Individual,Canada,4,2904.57,Low
CUST20441,41,135859.88999999998,3313.655853658536,24640.02,3,25.878048780487806,0.4878048780487805,41,41,0.07317073170731707,24,Low,Individual,United States,14,9977.57,Moderate
CUST20442,34,131283.57,3861.2814705882356,31043.9,1,30.11764705882353,0.9705882352941176,34,34,0.029411764705882353,34,Moderate,Individual,Turkey,31,24536.19,Low
CUST20443,33,109328.1,3312.9727272727273,15644.52,3,29.848484848484848,0.48484848484848486,33,33,0.09090909090909091,26,Low,Individual,United States,68,8813.48,Moderate
CUST20444,33,91333.72,2767.6884848484847,10642.85,0,28.393939393939394,0.8787878787878788,33,32,0.0,30,Moderate,Individual,Canada,98,10647.92,Low
CUST20445,31,91207.42,2942.1748387096773,10765.89,6,40.354838709677416,0.9354838709677419,31,31,0.1935483870967742,44,Moderate,Individual,United Kingdom,66,3968.02,Low
CUST20446,40,94130.35,2353.25875,14915.9,1,21.55,0.425,40,40,0.025,19,Low,Business,United States,104,53266.77,Moderate
CUST20447,48,120823.38,2517.15375,12079.22,9,39.604166666666664,0.9583333333333334,48,48,0.1875,44,Moderate,Individual,Turkey,102,4240.13,Low
CUST20448,47,170386.66999999998,3625.24829787234,35153.0,3,31.319148936170212,1.0,47,47,0.06382978723404255,36,Moderate,Individual,India,16,13176.76,Moderate
CUST20449,41,93039.59,2269.258292682927,8744.36,2,23.463414634146343,0.4146341463414634,41,41,0.04878048780487805,21,Low,Individual,United States,75,13386.86,Low
CUST20450,35,93145.31,2661.2945714285715,11716.99,0,27.714285714285715,0.9428571428571428,34,35,0.0,31,Moderate,Individual,Mexico,84,16381.02,Low
CUST20451,39,90767.73,2327.377692307692,14260.91,0,23.94871794871795,1.0,39,39,0.0,31,Moderate,Individual,United Arab Emirates,97,27268.68,Low
CUST20452,37,107107.86,2894.807027027027,17413.02,3,30.972972972972972,0.8918918918918919,37,37,0.08108108108108109,35,Moderate,Individual,India,53,15637.1,Moderate
CUST20453,50,209992.28,4199.8456,56840.1,3,28.08,0.5,50,50,0.06,25,Low,Business,United States,80,7689.51,Low
CUST20454,34,59860.97,1760.6167647058824,6059.64,0,22.764705882352942,0.5,34,34,0.0,20,Low,Individual,United States,34,7887.33,High
CUST20455,44,124983.98999999999,2840.545227272727,23467.3,4,31.886363636363637,0.9318181818181818,44,44,0.09090909090909091,36,Moderate,Business,United Arab Emirates,5,13079.31,Low
CUST20456,36,134208.1,3728.0027777777777,27277.38,6,40.611111111111114,0.4722222222222222,36,36,0.16666666666666666,34,Moderate,Individual,United States,11,3377.04,High
CUST20457,49,228016.97,4653.407551020408,85438.2,8,33.755102040816325,0.4489795918367347,49,49,0.16326530612244897,30,Moderate,Business,United States,27,9097.66,Low
CUST20458,44,101178.84999999999,2299.519318181818,18681.63,1,26.522727272727273,0.4772727272727273,44,44,0.022727272727272728,22,Low,Individual,United States,118,7667.71,Low
CUST20459,47,197569.81,4203.612978723404,40353.68,6,36.06382978723404,0.9361702127659575,47,47,0.1276595744680851,39,Moderate,Individual,United Arab Emirates,102,7086.3,Low
CUST20460,35,80768.76,2307.678857142857,20133.79,1,30.485714285714284,0.6,35,34,0.02857142857142857,27,Low,Business,United States,66,8773.27,High
CUST20461,37,141063.76,3812.534054054054,24092.93,2,24.64864864864865,0.43243243243243246,37,37,0.05405405405405406,22,Low,Individual,United States,80,12469.71,Low
CUST20462,40,114405.63,2860.14075,12520.07,2,25.2,0.35,40,40,0.05,20,Low,Individual,United States,34,15891.73,Low
CUST20463,44,112196.45999999999,2549.919545454545,10068.75,1,28.84090909090909,0.9318181818181818,44,44,0.022727272727272728,32,Moderate,Individual,Brazil,27,14422.32,Low
CUST20464,38,65933.73,1735.0981578947367,5010.11,0,20.394736842105264,0.39473684210526316,38,37,0.0,17,Low,Individual,United States,18,16315.45,Low
CUST20465,30,103147.51999999999,3438.2506666666663,17441.78,2,32.833333333333336,0.9666666666666667,30,30,0.06666666666666667,36,Moderate,Individual,United Arab Emirates,83,24612.67,Moderate
CUST20466,48,294736.57,6140.345208333333,177605.54,1,24.229166666666668,0.375,48,48,0.020833333333333332,19,Low,Individual,United States,24,16963.71,Low
CUST20467,35,98252.74,2807.221142857143,13712.43,1,25.17142857142857,0.5428571428571428,35,35,0.02857142857142857,23,Low,Individual,United States,27,20415.62,High
CUST20468,46,143804.07,3126.175434782609,12095.24,4,33.391304347826086,0.9782608695652174,46,45,0.08695652173913043,38,Moderate,Individual,Nigeria,73,8475.14,Moderate
CUST20469,41,83365.9,2033.3146341463414,9999.07,1,27.5609756097561,0.926829268292683,40,40,0.024390243902439025,32,Moderate,Business,Mexico,58,19639.0,High
CUST20470,26,75343.21,2897.8157692307695,8592.69,0,22.0,0.34615384615384615,26,26,0.0,17,Low,Business,United States,51,14398.31,Low
CUST20471,40,138978.86,3474.4714999999997,22296.87,3,26.275,0.45,40,40,0.075,23,Low,Individual,United States,99,23813.25,Low
CUST20472,35,130752.82,3735.7948571428574,13505.67,5,34.05714285714286,0.2857142857142857,34,35,0.14285714285714285,26,Low,Business,United States,52,5303.84,Low
CUST20473,32,122857.06,3839.283125,18923.29,0,27.09375,0.9375,32,31,0.0,31,Moderate,Individual,United Kingdom,3,21534.81,High
CUST20474,33,59328.840000000004,1797.8436363636365,11399.39,2,30.272727272727273,0.9696969696969697,33,33,0.06060606060606061,35,Moderate,Individual,United Arab Emirates,101,7210.94,High
CUST20475,36,409186.31,11366.28638888889,233506.01,6,36.833333333333336,0.9166666666666666,36,36,0.16666666666666666,41,Moderate,Individual,Nigeria,36,11138.19,Low
CUST20476,31,184268.43,5944.142903225807,62664.52,4,30.548387096774192,0.8709677419354839,31,31,0.12903225806451613,36,Moderate,Individual,Mexico,119,94527.38,Moderate
CUST20477,32,87068.96,2720.905,10212.19,0,17.9375,0.375,32,32,0.0,16,Low,Individual,United States,118,35171.96,Moderate
CUST20478,39,97660.21,2504.107948717949,19440.8,3,29.435897435897434,0.46153846153846156,39,39,0.07692307692307693,25,Low,Business,United States,44,7029.23,Low
CUST20479,33,117382.26,3557.038181818182,27282.09,2,27.424242424242426,0.45454545454545453,33,33,0.06060606060606061,24,Low,Individual,United States,94,7573.15,Low
CUST20480,39,109859.65,2816.9141025641024,14348.44,1,27.512820512820515,1.0,39,38,0.02564102564102564,33,Moderate,Individual,United Arab Emirates,43,18804.17,Low
CUST20481,30,69865.64,2328.8546666666666,12773.65,4,34.4,0.5333333333333333,30,30,0.13333333333333333,31,Moderate,Business,United States,59,5379.75,Low
CUST20482,41,92114.11,2246.6856097560976,9336.58,1,28.463414634146343,0.975609756097561,40,41,0.024390243902439025,33,Moderate,Individual,Mexico,65,13387.67,Moderate
CUST20483,27,72946.55,2701.724074074074,15930.86,1,21.85185185185185,0.2962962962962963,27,27,0.037037037037037035,17,Low,Business,United States,28,24554.58,Low
CUST20484,31,74778.13,2412.197741935484,17033.16,0,26.193548387096776,0.9354838709677419,31,31,0.0,30,Moderate,Individual,United Arab Emirates,17,15848.53,Low
CUST20485,27,74326.63,2752.8381481481483,15844.05,0,18.37037037037037,0.2962962962962963,27,27,0.0,14,Low,Individual,United States,1,41341.44,Low
CUST20486,40,72616.37,1815.40925,7394.83,1,25.8,0.95,40,40,0.025,31,Moderate,Individual,Canada,44,41301.54,High
CUST20487,29,64227.76,2214.750344827586,9057.86,0,24.413793103448278,0.5862068965517241,29,29,0.0,23,Low,Business,United States,103,14846.07,Moderate
CUST20488,42,127905.09,3045.3592857142858,12832.61,4,36.214285714285715,0.9285714285714286,42,42,0.09523809523809523,38,Moderate,Individual,United Kingdom,63,7261.19,Low
CUST20489,40,179176.94,4479.4235,31366.64,2,29.85,0.925,40,40,0.05,34,Moderate,Individual,United Arab Emirates,27,24678.9,High
CUST20490,28,73415.76,2621.9914285714285,21313.57,1,26.107142857142858,0.4642857142857143,27,28,0.03571428571428571,22,Low,Individual,United States,18,5845.9,Moderate
CUST20491,36,88747.59,2465.210833333333,12410.64,2,33.083333333333336,0.5555555555555556,36,35,0.05555555555555555,28,Low,Business,United States,61,4653.19,Moderate
CUST20492,41,109233.58,2664.2336585365856,33155.15,0,20.341463414634145,0.4634146341463415,41,41,0.0,18,Low,Individual,United States,83,88883.23,Low
CUST20493,43,110795.69,2576.643953488372,12267.66,1,25.372093023255815,0.9302325581395349,43,43,0.023255813953488372,31,Moderate,Individual,Brazil,72,18683.44,Low
CUST20494,36,65968.94,1832.4705555555556,8609.86,1,21.47222222222222,0.5555555555555556,36,36,0.027777777777777776,22,Low,Individual,United States,115,23758.58,Low
CUST20495,46,121374.54,2638.576956521739,41668.71,2,29.195652173913043,0.9782608695652174,45,46,0.043478260869565216,34,Moderate,Individual,United Arab Emirates,2,32961.55,Low
CUST20496,37,114014.49,3081.472702702703,18164.27,2,27.35135135135135,0.35135135135135137,37,37,0.05405405405405406,21,Low,Individual,United States,24,7985.24,Moderate
CUST20497,36,72070.59,2001.9608333333333,14512.7,1,27.52777777777778,0.9166666666666666,36,36,0.027777777777777776,32,Moderate,Individual,United Kingdom,76,23557.24,Low
CUST20498,37,90017.31,2432.90027027027,12934.21,0,30.054054054054053,0.918918918918919,37,36,0.0,32,Moderate,Individual,United Kingdom,86,7775.83,Moderate
CUST20499,39,104349.15,2675.6192307692304,11532.21,1,26.05128205128205,0.8974358974358975,39,39,0.02564102564102564,31,Moderate,Individual,United Kingdom,40,28496.22,Low
CUST20500,30,83266.09,2775.536333333333,20930.12,0,27.566666666666666,0.9333333333333333,30,30,0.0,31,Moderate,Business,United Arab Emirates,49,20571.04,Low
CUST20501,35,95847.45999999999,2738.498857142857,15048.37,1,27.942857142857143,0.5428571428571428,35,35,0.02857142857142857,24,Low,Individual,United States,23,11424.22,Moderate
CUST20502,41,195773.2,4774.956097560976,31975.92,9,44.853658536585364,0.926829268292683,41,41,0.21951219512195122,46,Moderate,Individual,Turkey,36,7026.74,Low
CUST20503,51,133954.35,2626.5558823529414,19686.78,6,29.50980392156863,0.39215686274509803,51,51,0.11764705882352941,25,Low,Business,United States,75,5872.71,Low
CUST20504,37,102340.19,2765.951081081081,16345.04,1,23.45945945945946,0.4594594594594595,37,37,0.02702702702702703,21,Low,Individual,United States,5,17089.45,Low
CUST20505,28,67041.48,2394.3385714285714,10424.97,1,21.964285714285715,0.5357142857142857,27,28,0.03571428571428571,22,Low,Individual,United States,45,10741.51,Low
CUST20506,36,134640.72,3740.02,22503.15,2,25.166666666666668,0.3888888888888889,35,36,0.05555555555555555,21,Low,Individual,United States,104,16019.22,Low
CUST20507,35,73962.1,2113.2028571428573,11534.33,2,29.0,0.5428571428571428,35,35,0.05714285714285714,26,Low,Business,United States,19,8562.22,Moderate
CUST20508,46,134531.8,2924.6043478260867,33440.7,1,24.41304347826087,0.45652173913043476,46,46,0.021739130434782608,21,Low,Individual,United States,23,18282.96,Moderate
CUST20509,38,113793.77,2994.572894736842,13734.85,5,34.89473684210526,0.8947368421052632,38,38,0.13157894736842105,38,Moderate,Individual,United Kingdom,111,8271.28,Moderate
CUST20510,43,122157.23,2840.865813953488,37778.67,1,35.116279069767444,0.9534883720930233,43,43,0.023255813953488372,36,Moderate,Individual,Nigeria,120,5548.47,Low
CUST20511,34,91629.95,2694.9985294117646,25460.06,1,32.5,1.0,34,34,0.029411764705882353,36,Moderate,Business,Mexico,30,7000.23,Low
CUST20512,40,123516.75,3087.91875,17791.26,3,29.575,0.45,40,40,0.075,25,Low,Individual,United States,98,8968.85,Low
CUST20513,27,92788.71,3436.618888888889,22594.83,2,34.370370370370374,0.9629629629629629,27,27,0.07407407407407407,37,Moderate,Individual,Canada,44,9040.47,Moderate
CUST20514,39,73264.77,1878.5838461538463,7008.05,1,29.666666666666668,0.48717948717948717,39,39,0.02564102564102564,24,Low,Business,United States,81,5666.83,Low
CUST20515,41,173350.31,4228.056341463414,63616.73,0,29.121951219512194,0.975609756097561,41,41,0.0,33,Moderate,Individual,Nigeria,34,24077.96,Low
CUST20516,35,98032.33,2800.923714285714,11320.17,0,20.2,0.4,34,35,0.0,17,Low,Individual,United States,118,32348.48,Low
CUST20517,44,118133.49,2684.8520454545455,19171.26,2,26.568181818181817,0.38636363636363635,44,44,0.045454545454545456,21,Low,Individual,United States,7,9070.89,High
CUST20518,26,72718.62,2796.87,16235.98,2,35.69230769230769,0.9615384615384616,26,26,0.07692307692307693,38,Moderate,Individual,Brazil,52,7465.64,High
